geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.716	0.67	0.554	0.371	0.662	0.687	0.529	0.367	0.282705366907962	0.28703391573228	0.298052707102553	0.4721528882633
EE	0.576	0.732	0.76	0.942	0.62	0.755	0.775	0.951	0.694867214489954	0.20696372108268	0.899542385210052	0.682351847164769
meanDE	0.396	0.616	0.0620000000000001	0.0590000000000001	0.39	0.636	0.068	0.063	0.0192502464511407	8.60080059232387e-07	0.132427792421185	1.13127134778518e-06
EE	0.501	0.28	0.37	0.321	0.528	0.301	0.388	0.302	0.169572446133417	4.07267448877111e-19	0.499041549526681	0.000193963892234915
EE	0.315	0.571	0.08	0.42	0.29	0.595	0.064	0.449	0.033313659839883	1.19145703693731e-08	0.00667504820765701	4.73819054035466e-09
EE	0.451	0.44	0.571	0.788	0.517	0.458	0.663	0.813	0.308211054920282	0.00148608413765233	0.838009141987195	0.491160453265895
meanDE	0.018	0.00900000000000001	0.017	0.041	0.016	0.013	0.022	0.047	0.0272911149156453	1.71750003203399e-17	0.0111518961710512	2.27545667872422e-15
EE	0.418	0.435	0.453	0.996	0.358	0.397	0.414	0.993	0.39422081794761	0.0013925143895598	0.451955021224718	1.10311665596854e-09
EE	0.44	0.396	0.449	0.161	0.478	0.428	0.497	0.137	0.438105935856536	1.27600163023748e-05	0.535306684025913	8.84039023200881e-07
EE	0.674	0.411	0.993	0.635	0.702	0.438	0.995	0.616	0.84985992480981	0.0175599935400583	0.653777301610128	0.796010049438696
EE	0.036	0.053	0.031	0.203	0.036	0.053	0.046	0.192	0.0635196559019917	4.87015279818824e-08	0.0942480664344968	0.00267404231534987
EE	0.212	0.308	0.197	0.01	0.239	0.303	0.202	0.004	0.914004040306591	0.973988166920082	0.987607650608299	0.573138534125194
varDE	0.022	0.002	0.018	0.015	0.022	0.001	0.021	0.011	0.69415170460561	5.75061424285338e-18	0.000804392161026586	1.05091873845902e-06
EE	0.889	0.945	0.945	0.832	0.888	0.955	0.938	0.847	0.670788489620018	0.0293224632717981	0.710546536918389	1.15498428111353e-05
EE	0.448	0.369	0.479	0.497	0.458	0.374	0.475	0.476	0.28916044959419	4.40725863715208e-10	0.374716756858726	1.62040180353918e-26
meanDE	0.033	0.0639999999999999	0.035	0.318	0.038	0.07	0.041	0.31	0.0178194251930094	2.6142116369148e-32	0.00817862207473621	1.21308906499361e-31
EE	0.984	0.981	0.712	0.83	0.984	0.977	0.724	0.853	0.834263543039337	0.542668478143726	0.909152703634629	0.107501354256252
EE	0.569	0.277	0.626	0.798	0.524	0.27	0.603	0.75	0.50185725745872	0.0320029466832184	0.593126697143831	0.00325806152979598
EE	0.977	0.631	0.993	0.931	0.977	0.631	0.99	0.945	0.890464682215932	0.508697956595668	0.945113977718707	0.0847555628986497
EE	0.454	0.555	0.552	0.922	0.483	0.595	0.653	0.931	0.201988172637108	0.00122249722691073	0.320065935959355	0.101011714870087
EE	0.549	0.461	0.199	0.119	0.505	0.399	0.149	0.143	0.0895247989533775	7.93431893653003e-06	0.0932562609147181	2.7226422259872e-07
EE	0.685	0.653	0.709	0.848	0.69	0.656	0.704	0.857	0.725426905282058	0.134697933818145	0.813520091993403	0.841753334636726
EE	0.093	0.09	0.139	0.161	0.108	0.094	0.137	0.141	0.0759593910851373	5.05914594874491e-06	0.359813452895657	1.16528245161226e-06
EE	0.532	0.659	0.653	0.451	0.56	0.68	0.704	0.453	0.666320317432479	0.383233164343787	0.894943674455429	0.0975923501548975
varDE	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.394823783349141	5.3958310640869e-23	2.81057408443358e-06	0.000277296160169729
EE	0.755	1	0.811	0.32	0.775	0.991	0.802	0.405	0.469978829437755	0.00390164668906318	0.745769891488954	0.162514551174268
EE	0.3	0.212	0.252	0.166	0.311	0.227	0.259	0.17	0.0959249860818344	5.73557239159267e-13	0.0522762334753237	8.26119830305692e-14
EE	0.192	0.148	0.162	0.149	0.208	0.162	0.161	0.146	0.25514732927414	7.51751388290287e-10	0.240596992021084	1.50673868402743e-10
EE	0.79	0.947	0.49	0.182	0.784	0.949	0.496	0.196	0.636802151463675	0.294448382677011	0.750348369103406	0.529695162273015
EE	0.244	0.255	0.247	0.804	0.234	0.204	0.192	0.735	0.140216618874557	0.000464749351691549	0.338844901127894	0.994675233694437
EE	0.939	0.799	0.831	0.732	0.938	0.803	0.826	0.719	0.676653740990205	0.813539120924639	0.862211630890111	0.373863782138651
meanDE	0.164	0.117	0.114	0.722	0.15	0.116	0.104	0.719	0.041192797922331	4.35393567366907e-14	0.0646412749909185	4.10528986749041e-12
varDE	0.084	0.024	0.051	0.129	0.083	0.027	0.052	0.137	0.928915054565804	1.34516904924869e-29	0.000123422120967464	6.68839732781723e-06
EE	0.639	0.598	0.994	0.858	0.572	0.531	0.98	0.79	0.709497794486268	0.196719991066136	0.85720992243676	0.57473805976366
EE	0.71	0.796	0.798	0.792	0.714	0.812	0.801	0.877	0.743259037166107	0.472599928255411	0.767356801437322	0.854887655859282
meanDE	0.00900000000000001	0.01	0.002	0.003	0.005	0.011	0.003	0.003	0.000501613702992312	1.47077756866184e-09	0.141464759575275	2.89710881031687e-12
EE	0.417	0.317	0.785	0.914	0.442	0.306	0.796	0.885	0.420119166939564	0.370405872495699	0.534996336051923	0.0891780681323092
EE	0.916	0.946	0.834	0.869	0.965	0.944	0.886	0.854	0.768754978995858	0.516831007008346	0.908666205279682	0.00232899375789068
EE	0.342	0.455	0.48	0.535	0.4	0.505	0.536	0.526	0.34699895505855	6.84622036736564e-13	0.74706543476731	9.15424514159862e-10
EE	0.168	0.294	0.417	0.543	0.185	0.334	0.491	0.578	0.25081135152621	0.0281664573150763	0.606460193361341	0.0123334423869252
varDE	0.01	0.005	0.00700000000000001	0.183	0.019	0.005	0.014	0.169	0.616929410012727	8.44737447024259e-20	1.11499454064e-05	3.32324920427735e-09
EE	0.834	0.796	0.947	0.368	0.822	0.728	0.914	0.381	0.696574884674285	0.509156705032699	0.693097022125533	0.162838326461613
EE	0.238	0.228	0.237	0.672	0.262	0.243	0.268	0.714	0.452264094517242	0.000443561444444564	0.941964542456303	0.754535963418406
EE	0.13	0.188	0.157	0.264	0.161	0.233	0.192	0.295	0.144709475208856	3.99250889090723e-12	0.149331150948114	7.6839094289515e-21
EE	0.552	0.22	0.859	0.987	0.5	0.233	0.869	0.984	0.671354937403259	0.515830589538978	0.817180372300711	0.996702022401938
meanDE	0.001	0.005	0.001	0.00600000000000001	0.002	0.004	0.001	0.005	4.93624490268519e-07	2.22332301494166e-23	7.03648240198652e-07	1.62244419108421e-20
EE	0.211	0.364	0.142	0.64	0.212	0.335	0.122	0.644	0.0765377171944294	2.71822386361667e-14	0.0863913440642099	2.25735118717141e-21
EE	0.0620000000000001	0.05	0.038	0.0610000000000001	0.058	0.04	0.019	0.058	0.0350336984215877	1.78277710349334e-40	0.0103318073729266	2.31137499767619e-35
EE	0.697	0.473	0.645	0.429	0.719	0.478	0.638	0.361	0.641630054799606	0.000110197173985618	0.651006407139757	2.20022097355194e-11
EE	0.778	0.492	0.662	0.0639999999999999	0.805	0.531	0.682	0.054	0.637695202159932	0.00710031427278725	0.759355181148146	0.161106097978533
meanDE	0.026	0.014	0.02	0.164	0.026	0.017	0.024	0.158	0.00682046899209358	8.55858200805001e-16	0.00497671225387063	1.76324374825395e-15
EE	0.87	0.859	0.729	0.88	0.875	0.882	0.748	0.877	0.745696154929592	0.330953879457245	0.90818450517716	0.290554087761301
EE	0.721	0.533	0.859	0.783	0.724	0.53	0.87	0.766	0.874258108065954	0.765079506097238	0.961830110681131	0.0307976610295976
varDE	0.592	0.49	0.811	0.459	0.58	0.361	0.72	0.335	0.533477760393825	9.229575800338e-23	0.581634389600337	9.16921673345426e-48
EE	0.652	0.674	0.958	0.908	0.605	0.676	0.937	0.894	0.637165015680735	0.0145125611087279	0.580506998282747	0.00911030173676281
EE	0.551	0.551	0.692	0.719	0.542	0.513	0.713	0.749	0.691587777545803	0.000709573451678872	0.759637198252927	0.961843637276505
varDE	0.00600000000000001	0.002	0.001	0.133	0.005	0.003	0.001	0.166	0.243399968759229	9.79392400373984e-19	3.37742788237292e-07	0.000967708432090343
varDE	0.209	0.356	0.0580000000000001	0.054	0.196	0.349	0.05	0.083	0.0650053639688453	1.1186977018884e-25	0.000836573853801409	1.08841652764803e-16
EE	0.599	0.637	0.375	0.847	0.561	0.643	0.366	0.839	0.389977837526244	0.12722823070947	0.687912825221977	0.45811436666323
EE	0.241	0.222	0.477	0.697	0.244	0.219	0.471	0.708	0.457190042571877	0.0779232693450358	0.615031751634607	0.0439634663794757
meanDE	0.00700000000000001	0.00600000000000001	0.003	0.118	0.007	0.003	0.004	0.079	4.908418819564e-05	6.06430685327916e-35	0.000429435227986684	1.0382427874313e-40
EE	0.76	0.982	0.828	0.543	0.684	0.996	0.722	0.579	0.631006320483861	0.131149571676382	0.595203493667165	0.569285153578784
EE	0.22	0.257	0.429	0.606	0.245	0.26	0.411	0.6	0.417331465323868	4.02073318102668e-10	0.367094103576872	4.25001078381986e-06
meanDE	0.004	0.00600000000000001	0.003	0.00700000000000001	0.001	0.001	0.001	0.001	9.5741863181432e-09	5.32978250306438e-35	3.58129158563235e-07	2.8660005550015e-48
EE	0.648	0.91	0.789	0.484	0.654	0.938	0.806	0.449	0.510538296645136	0.102001679353586	0.902814225524263	0.00115646390216816
EE	0.735	0.732	0.649	0.557	0.706	0.695	0.582	0.502	0.470343159249135	6.6440279261789e-06	0.64509603754799	0.588515734177983
EE	0.082	0.125	0.119	0.353	0.042	0.078	0.094	0.271	0.15770230629636	4.61894761341609e-07	0.184282253165416	7.86066091612596e-15
EE	0.407	0.294	0.352	0.198	0.41	0.3	0.333	0.163	0.897720568100444	0.424945994603082	0.926160789388569	0.174209674681526
EE	0.972	0.885	0.711	0.498	0.94	0.87	0.667	0.441	0.730580393214785	0.411062231666558	0.91815915929196	0.000627525785628416
varDE	0.23	0.37	0.091	0.488	0.222	0.442	0.076	0.514	0.874229316214084	2.43789551499122e-22	0.00137570826847198	1.00940753366087e-13
EE	0.946	0.94	0.907	0.491	0.934	0.949	0.881	0.512	0.541888685173746	0.183138751051863	0.730305663633841	0.721748950941518
EE	0.421	0.536	0.401	0.475	0.433	0.521	0.393	0.48	0.277069609549026	2.5626328224172e-10	0.513705287411503	5.89235449085054e-27
EE	0.349	0.286	0.214	0.094	0.379	0.286	0.188	0.07	0.282266212210369	0.146369734211622	0.833393737828437	0.103648410459543
EE	0.876	0.978	0.943	0.452	0.862	0.972	0.939	0.472	0.990922845947331	0.957453363603526	0.953796078961018	0.445430341514116
EE	0.563	0.505	0.566	0.808	0.587	0.512	0.598	0.795	0.936962386891897	0.0880365457959862	0.954407491394692	0.1704495162834
EE	0.95	0.607	0.824	0.972	0.935	0.585	0.866	0.971	0.481547137664704	0.0101328484270722	0.645051828860304	0.0028415352927304
EE	0.483	0.375	0.639	0.297	0.497	0.386	0.61	0.318	0.8711181135956	0.337302506556945	0.872116101503264	0.008015762257146
EE	0.796	0.766	0.999	0.972	0.812	0.759	0.999	0.965	0.844254461892618	0.954709623097932	0.989365236561617	0.00967118965174044
EE	0.439	0.247	0.463	0.37	0.467	0.273	0.464	0.353	0.249863169801686	3.88664195835112e-06	0.274721025179512	0.00153768073267615
EE	0.598	0.343	0.13	0.185	0.638	0.379	0.139	0.137	0.100933785888856	2.39003369791325e-08	0.132182874451468	0.000418644020094805
meanDE	0.12	0.055	0.078	0.0580000000000001	0.133	0.054	0.077	0.055	0.0255776641635549	6.2883590777757e-92	0.0111207749370952	2.04900040707641e-120
varDE	0.532	0.211	0.605	0.917	0.475	0.192	0.566	0.901	0.589612004744112	8.94822721622952e-20	0.0059174296602043	3.85699320654519e-13
EE	0.78	0.568	0.948	0.636	0.779	0.6	0.943	0.673	0.991095187738011	0.180399418017574	0.744058304728061	0.120661293833812
EE	0.471	0.314	0.399	0.287	0.49	0.332	0.38	0.158	0.700398103727385	5.25481144407533e-14	0.345801679197456	0.228561428117696
EE	0.232	0.259	0.2	0.225	0.208	0.263	0.173	0.228	0.264925091524	2.29529333226505e-18	0.0972177200163206	3.42717277055684e-14
EE	0.19	0.24	0.189	0.612	0.19	0.267	0.206	0.634	0.0718140495051021	6.12428258383187e-08	0.337440536614318	5.20929864699837e-06
varDE	0.186	0.14	0.232	0.858	0.19	0.105	0.239	0.832	0.195919067985217	7.25938561615512e-18	0.000258419611726201	0.438688648837769
EE	0.219	0.464	0.174	0.53	0.24	0.507	0.219	0.565	0.121146113986656	1.28337032243103e-99	0.228868473711349	1.38688358188292e-57
EE	0.395	0.504	0.76	0.156	0.354	0.466	0.631	0.179	0.549468614392483	0.256345562120039	0.697206231354305	0.0442518953016839
meanDE	0.328	0.544	0.333	0.363	0.25	0.484	0.202	0.308	0.144359806383006	2.27013834122988e-14	0.320230444709144	2.78073620870327e-33
EE	0.818	0.887	0.887	0.844	0.842	0.913	0.912	0.923	0.822020438691932	0.204700598453252	0.968773362071851	3.87205606783508e-10
EE	0.838	0.984	0.809	0.809	0.748	0.979	0.751	0.833	0.922257317509022	0.846260122547043	0.986388694589751	3.22384350863413e-05
EE	0.605	0.388	0.68	0.484	0.554	0.35	0.627	0.475	0.775588506179888	0.000432908240365255	0.749837971269903	0.00121406628387517
varDE	0.069	0.003	0.03	0.004	0.064	0.01	0.034	0.003	0.0671247412894858	1.19690787728375e-48	0.00220449353984418	6.33074542685006e-20
EE	0.735	0.972	0.638	0.966	0.732	0.97	0.596	0.953	0.523221108892924	0.018205945347067	0.633349884573478	0.816613193330969
varDE	0.497	0.556	0.697	0.754	0.56	0.593	0.721	0.748	0.586306576163441	1.38868576076182e-20	0.0100041574396963	2.39201038762322e-06
meanDE	0.001	0.004	0.001	0.003	0.001	0.001	0.001	0.001	6.55600977752277e-08	2.03805418502998e-34	4.30680514265262e-07	7.15135450589353e-42
EE	0.239	0.158	0.249	0.546	0.214	0.146	0.229	0.475	0.428329929811931	0.100925984879893	0.668364817109211	0.000190694915121381
EE	0.088	0.051	0.101	0.091	0.122	0.081	0.119	0.104	0.0752498812400875	4.15013150077654e-31	0.0590085370173967	4.83117457311355e-35
EE	0.739	0.805	0.488	0.816	0.754	0.798	0.506	0.86	0.651296795857171	0.0062517816649467	0.682496751512487	8.28946350823237e-05
EE	0.132	0.108	0.153	0.464	0.111	0.069	0.089	0.482	0.197193713754023	2.03980390448264e-08	0.152639891156237	5.82999667743706e-18
EE	0.734	0.634	0.7	0.859	0.72	0.589	0.655	0.841	0.901969973862866	0.284638724335478	0.921423411819722	0.00981994687676103
EE	0.182	0.291	0.084	0.193	0.174	0.301	0.082	0.187	0.05787446730856	6.20776144919676e-17	0.0820402449092524	5.11246104532959e-09
EE	0.903	0.644	0.748	0.451	0.881	0.643	0.751	0.483	0.495945512453158	0.160385900530243	0.743703769181903	0.218606472083388
varDE	0.402	0.149	0.617	0.022	0.406	0.163	0.628	0.037	0.399015206945461	8.08571918914723e-14	0.00226963798723178	0.0249509664973557
EE	0.585	0.438	0.501	0.834	0.61	0.424	0.502	0.827	0.770688591629924	0.0318158344658005	0.715997171136892	0.823442224176609
EE	0.206	0.406	0.21	0.288	0.244	0.437	0.245	0.303	0.0635764759537369	8.06720069287273e-36	0.081371469149678	2.93832495639136e-15
EE	0.146	0.273	0.186	0.746	0.167	0.296	0.178	0.771	0.216636280561523	9.04003718606137e-36	0.230471360092119	6.4010430024206e-18
EE	0.607	0.524	0.635	0.654	0.614	0.539	0.644	0.638	0.65370348505218	1.18060080443095e-10	0.612019750144644	1.91603042924941e-12
EE	0.15	0.121	0.285	0.044	0.221	0.143	0.273	0.031	0.456869662917717	0.0059205728815437	0.537088682688478	0.427703507582532
EE	0.619	0.788	0.546	0.858	0.646	0.817	0.536	0.897	0.613100020060829	0.287747009557559	0.748232743267521	0.116933715361948
varDE	0.078	0.026	0.082	0.157	0.067	0.017	0.051	0.17	0.856803469627137	1.29503652355364e-19	0.00115039615478427	0.0119484991792605
varDE	0.183	0.037	0.084	0.823	0.171	0.038	0.075	0.859	0.63023215857557	2.87754059729623e-18	5.35350114249386e-06	9.14067909418647e-06
varDE	0.146	0.024	0.115	0.0639999999999999	0.153	0.039	0.128	0.053	0.805068532528697	2.73922612564412e-17	0.0284946105613091	2.82110918493012e-06
EE	0.78	0.819	0.877	0.629	0.714	0.73	0.799	0.577	0.802885956960554	0.534873311651062	0.951236604503567	0.566779771629928
EE	0.627	0.702	0.921	0.921	0.622	0.706	0.917	0.9	0.670270883337574	0.0162697276919987	0.715683603638283	0.581000550339213
EE	0.492	0.41	0.507	0.185	0.489	0.363	0.487	0.17	0.856616463494619	0.644162171632563	0.917854650974555	0.12729248602107
varDE	0.346	0.301	0.138	0.613	0.268	0.231	0.074	0.6	0.704713708911327	6.99542469354894e-24	0.00151871402827039	8.98116973124712e-20
EE	0.213	0.207	0.233	0.418	0.23	0.208	0.262	0.416	0.37316667313091	1.9514429091792e-10	0.21632648465393	0.043457420541278
EE	0.245	0.237	0.186	0.221	0.239	0.246	0.174	0.25	0.269190126161212	1.00798927086898e-42	0.0855638302895888	4.44521414155777e-60
EE	0.207	0.17	0.211	0.172	0.271	0.222	0.213	0.182	0.0530443927450463	0.00789506253530898	0.548735515185386	0.0291911753737322
EE	0.333	0.518	0.629	0.807	0.395	0.553	0.669	0.821	0.434410151946171	0.169713469880125	0.650212988414086	0.453691505922841
EE	0.881	0.83	0.937	0.823	0.84	0.746	0.906	0.859	0.641278466277639	0.290300287224517	0.724034245041333	0.00575781482405914
EE	0.845	0.679	0.81	0.656	0.822	0.655	0.783	0.606	0.692635503630331	0.0219847294441121	0.628422051554248	0.693485537474998
EE	0.682	0.534	0.713	0.367	0.657	0.521	0.699	0.363	0.835119254082905	0.375894154588632	0.94778294305091	0.756062899883031
EE	0.0679999999999999	0.14	0.074	0.107	0.054	0.125	0.057	0.087	0.111269596162542	3.6675389715164e-12	0.142023482935925	1.93451754960924e-07
EE	0.887	0.823	0.206	0.42	0.921	0.806	0.173	0.416	0.390790928042044	0.538822655796205	0.542590753664849	0.925782997989624
varDE	0.035	0.017	0.01	0.005	0.035	0.024	0.01	0.012	0.224804290774784	4.76868498890748e-20	0.00202312678124242	2.3966241804821e-13
EE	0.094	0.201	0.199	0.252	0.089	0.202	0.199	0.274	0.118762090199538	5.71820692785844e-12	0.307686725739369	4.37513852770697e-10
EE	0.961	0.963	0.998	0.493	0.976	0.966	1	0.472	0.929797238407224	0.96804234451205	0.994224577565881	0.602012658983428
varDE	0.086	0.017	0.169	0.759	0.073	0.023	0.172	0.741	0.290946370050016	4.09971220128671e-15	1.52277567679851e-05	0.0581484609927063
EE	0.277	0.232	0.216	0.889	0.291	0.229	0.195	0.88	0.154259787603327	0.000208766145147847	0.25813024743019	0.0977932457201592
EE	0.114	0.127	0.118	0.972	0.162	0.173	0.155	0.966	0.0795187022206529	4.2243672644129e-10	0.136832551970179	1.84861336535963e-09
EE	0.835	0.895	0.596	0.202	0.877	0.938	0.576	0.237	0.642131563970559	0.113216372237766	0.796617353751948	0.954543946287535
EE	0.231	0.242	0.169	0.19	0.194	0.211	0.169	0.21	0.411112643371892	0.012813307079245	0.508235061135575	0.121756622322203
EE	0.63	0.629	0.587	0.856	0.593	0.643	0.558	0.881	0.440056842187292	2.1366635379211e-05	0.554361241220804	2.14679954311357e-06
EE	0.238	0.272	0.284	0.204	0.245	0.28	0.272	0.239	0.204628788380251	1.71779414873813e-09	0.120045925975545	7.71265957341479e-06
EE	0.311	0.477	0.43	0.784	0.295	0.464	0.405	0.767	0.229452951124993	0.00345623314263121	0.357292419587608	0.00531690713969328
EE	0.807	0.925	0.971	0.763	0.84	0.945	0.958	0.711	0.655075750356256	0.349100866465679	0.806031202479985	0.504842387248873
EE	0.275	0.265	0.244	0.609	0.328	0.286	0.319	0.626	0.137059286982701	0.0031831516376553	0.325538572248227	0.337033090181111
EE	0.267	0.23	0.416	0.043	0.291	0.295	0.421	0.042	0.798601598065976	0.72756542331393	0.848180581215263	0.66243889168353
EE	0.992	0.877	0.97	0.78	0.983	0.855	0.934	0.792	0.946226537340749	0.822236620992606	0.99766668413253	2.12396173589427e-06
EE	0.455	0.537	0.423	0.622	0.393	0.455	0.346	0.538	0.337348656110559	3.86792910005454e-12	0.372545475273584	0.940993653221989
varDE	0.00900000000000001	0.012	0.015	0.025	0.003	0.001	0.001	0.024	0.702631861309612	7.66179490724267e-25	3.52377372508277e-05	1.20024538949949e-20
varDE	0.203	0.028	0.23	0.935	0.161	0.016	0.181	0.961	0.0939372417296458	7.55208862107846e-25	0.000150312418808168	0.203506615084545
EE	0.565	0.538	0.682	0.88	0.529	0.447	0.589	0.875	0.499396652851974	0.0939488774070718	0.739741788599438	0.000655099410327011
EE	0.67	0.635	0.61	1	0.687	0.621	0.576	0.997	0.521315583867126	0.026362471536502	0.757326998236958	0.345641976922193
EE	0.915	0.762	0.866	0.674	0.98	0.81	0.834	0.685	0.81648154379735	0.144785823352011	0.961333898705927	0.304161867840577
EE	0.332	0.132	0.262	0.593	0.325	0.132	0.283	0.615	0.0279215830141023	3.28084862699595e-34	0.10643474237872	3.44359631382786e-42
meanDE	0.571	0.593	0.645	0.944	0.559	0.541	0.628	0.98	0.575023484419248	2.99501202026293e-11	0.735522256343827	1.33332806664999e-42
EE	0.289	0.367	0.245	0.666	0.311	0.38	0.273	0.687	0.126950193012285	1.00854470995088e-06	0.0863804451066801	1.4871096785476e-11
EE	0.987	0.722	0.636	0.599	0.98	0.711	0.594	0.534	0.722803797882643	0.00219986228224682	0.70525057970162	7.79785088729424e-08
EE	0.424	0.427	0.366	0.089	0.407	0.421	0.354	0.106	0.175526664157342	0.000630971751395135	0.236048481878	0.0776938454259987
EE	0.751	0.868	0.811	0.982	0.736	0.886	0.831	0.985	0.878657462986672	0.466627900435331	0.938319537359376	0.241905088248677
EE	0.109	0.143	0.049	0.228	0.125	0.165	0.07	0.277	0.0891014690428105	6.63515901945605e-11	0.0574812750960039	7.39805849717234e-11
varDE	0.003	0.001	0.002	0.0629999999999999	0.002	0.001	0.001	0.075	0.0292683866057587	9.13861256394191e-38	1.42671086121034e-06	8.18285738677265e-22
EE	0.272	0.261	0.343	0.953	0.219	0.225	0.325	0.982	0.344279483665963	1.22584619199789e-08	0.311175381245637	0.296927724298809
varDE	0.111	0.013	0.108	0.00900000000000001	0.119	0.018	0.118	0.006	0.28421270293355	1.1819410091999e-18	0.00234337372609126	0.0597376617355387
EE	0.55	0.823	0.513	0.418	0.459	0.74	0.408	0.344	0.618216047586907	2.55627287377566e-06	0.738409503105943	1.57084419133182e-33
