gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene6207	DB	1	1	2	2.15913990020411e-07	4.00768426952039e-07	0.0794357403281902	0.123547829454636	3.23836765093536e-07	4.98210407836209e-07
gene6208	DB	1	1	2	0	0	4.61943966598115e-09	2.13465614605333e-08	0	0
gene6209	DE	1	1	1	0	0	0.0200517645949148	0.0364200874193287	0	0
gene6210	DB	1	1	2	5.33261791946238e-06	7.8695708090203e-06	5.64171908809758e-19	6.69556542814429e-18	1.659513835297e-22	7.92130708972313e-22
gene6211	DB	1	1	2	6.17934126090347e-09	1.48765362886632e-08	0.176776528685894	0.246863731312581	2.3633178587551e-08	4.16994769961199e-08
gene6212	DB	1	1	2	0	0	3.42424285911105e-55	5.82776992128283e-53	0	0
gene6213	DZ	1	1	1	2.79175309025881e-06	4.30557554023374e-06	4.03484869545262e-11	2.31360248852513e-10	4.24915443937598e-15	1.39145458514154e-14
gene6214	DB	1	1	2	7.54747237374787e-07	1.27652809703981e-06	0.0108611683619402	0.020972386895489	1.60829155133836e-07	2.56864292487661e-07
gene6215	DB	1	1	2	5.92009119645409e-05	7.50090743928298e-05	0.787701656956024	0.837207753652835	0.00051170990781614	0.000562550400237615
gene6216	DB	1	1	2	1.9950112285505e-06	3.1516765063989e-06	0.000493277716964389	0.00122007682683925	2.13935265086421e-08	3.78814103738683e-08
gene6217	NS	1	1	1	0.116527233950503	0.116892523085144	0.0273414943487741	0.0482791640829677	0.0215024442139668	0.0218465270144443
gene6218	DB	1	1	2	0.00395594005630773	0.00411916184439175	1.13074992288138e-11	6.87300048110045e-11	1.41970163801272e-12	3.84482501831474e-12
gene6219	DZ	1	1	1	0.000326418751934732	0.000374011746702643	0.00201775380437352	0.00451342636498428	1.00330173566335e-05	1.29021280908324e-05
gene6220	DB	1	1	2	0.000410582474033694	0.000465227594766922	4.14610150821482e-07	1.54830373315641e-06	3.99939897430017e-09	7.72271102930277e-09
gene6221	DB	1	1	2	0.000662533401477594	0.000733195077025972	8.60230242263192e-05	0.000238343668440016	1.00765758434237e-06	1.45958006060817e-06
gene6222	DB	1	1	2	3.64137997532765e-08	7.64210872501357e-08	0.0881365004922345	0.135109978428015	6.59759236683587e-08	1.10790803809167e-07
gene6223	NS	1	1	1	7.42250705343395e-11	2.46083947067847e-10	0.830347402327354	0.871623663891155	1.51060442943378e-09	3.06022674992917e-09
gene6224	DB	2	2	1	0	0	0.000124818112016226	0.000338677095664109	0	0
gene6225	NS	1	1	1	0.000450696690859731	0.000507898792347915	0.828897022173088	0.870581313072811	0.00332202375396027	0.00347764852547529
gene6226	DB	1	1	2	0	0	8.19842232562066e-14	6.0834118907829e-13	0	0
gene6227	DB	1	1	2	0.000757466083321945	0.000833757440955121	0.122234751507901	0.179767563396157	0.00095249155690733	0.00102625352932776
gene6228	DB	1	1	2	3.45451667271846e-10	1.03043002914794e-09	0.233056298886646	0.312893141120222	1.95176764898972e-09	3.91528114140365e-09
gene6229	NS	1	1	1	9.12788278406573e-07	1.51973074448545e-06	0.305140566300712	0.392920056316709	4.48257028380997e-06	5.99875581640678e-06
gene6230	DB	1	1	2	2.49722464928936e-12	1.04159526560557e-11	0.00309996385593934	0.00670722501586659	2.592734201357e-13	7.50158177607813e-13
gene6231	DB	1	1	2	3.44169137633799e-15	2.11471052309554e-14	1.87148853174152e-17	1.97754778935276e-16	4.69040044540084e-30	2.7590590855299e-29
gene6232	DB	1	1	2	0.000249752738840314	0.000290157117444454	0.00229059790591903	0.00507267238356764	8.79519504798005e-06	1.137432272613e-05
gene6233	DE	1	1	1	0	0	7.00129267781142e-05	0.000196227540749172	0	0
gene6234	DB	1	1	2	0.0001734382288755	0.000205282709129161	0.0137710712793139	0.0259248762445827	3.33063589016792e-05	4.0704379959278e-05
gene6235	DB	1	1	3	0.00989300818272631	0.0101052177555938	0.00422853877305735	0.00887072689370201	0.000463585671842621	0.000511613377671536
gene6236	DB	1	1	2	2.58433752176046e-09	6.62226142667639e-09	0.0619542445665578	0.0990802611590604	3.77143198543302e-09	7.29836862202809e-09
gene6237	DB	1	1	2	2.69332843617631e-05	3.58274484360002e-05	3.89167987193817e-06	1.30412850002654e-05	2.5133570204546e-09	4.97202180109713e-09
gene6238	DB	1	1	2	6.96301830822588e-05	8.72558685241338e-05	0.555133122657285	0.638040385850282	0.000431412106887493	0.000476566812358457
gene6239	DE	1	1	1	3.65952393344138e-06	5.54998890379735e-06	0.159489646504374	0.225729829330146	8.96142997841174e-06	1.15743364267507e-05
gene6240	DB	1	1	2	0.000343267666671143	0.000392418024202507	0.062333301204192	0.0996012937140095	0.000251463177403274	0.000283179253832516
gene6241	NS	1	1	1	3.28787522207996e-07	5.90282804682219e-07	0.878699799762563	0.908220661364614	4.63900407790135e-06	6.19773423901316e-06
gene6242	DB	1	1	2	5.17242909880977e-06	7.64586710836626e-06	0.846818866104549	0.883372992953871	5.84238267782713e-05	6.98536263975745e-05
gene6243	DB	1	1	2	1.45371281679019e-09	3.88117936558602e-09	9.49691456731348e-16	8.56435395985801e-15	7.72289335329324e-23	3.73537767994837e-22
gene6244	DB	1	2	3	4.77720722047437e-06	7.09179026977082e-06	2.68741660938546e-10	1.40776984010964e-09	4.53051430354958e-14	1.39293291423507e-13
gene6245	DB	1	1	2	2.26957148137252e-05	3.04487201928227e-05	0.463249735911511	0.552982336599936	0.000131031432038228	0.000151503317864695
gene6246	DB	1	1	2	2.17603712826531e-14	1.19809339477787e-13	9.23511195986128e-13	6.15597171391086e-12	1.20915861991365e-24	6.18891168221957e-24
gene6247	DB	1	1	2	0.000248116988751934	0.00028842428218766	1.5844974689523e-08	6.89950748728877e-08	1.07178121644878e-10	2.43586640101995e-10
gene6248	DZ	1	1	1	5.77051336341228e-05	7.32996298940905e-05	0.0105405486089192	0.0204001568649274	9.31384829747979e-06	1.20198074495626e-05
gene6249	DB	1	1	2	0	0	1.36987113022776e-16	1.34119940889741e-15	0	0
gene6250	DE	1	1	1	1.58514901205109e-08	3.55613911845449e-08	2.07656369342495e-06	7.18444333205286e-06	1.05480673709922e-12	2.9048034068137e-12
gene6251	DE	1	1	1	4.05002031911295e-10	1.19690293878476e-09	0.00585384113011074	0.0119603768070896	6.58323550540631e-11	1.52345629283339e-10
gene6252	DZ	1	1	1	0.019855687647032	0.0201146639453282	2.65610603387092e-05	7.93656786138719e-05	8.15095691833039e-06	1.05805054919103e-05
gene6253	NS	1	1	1	0.000432318940919663	0.000488219983155319	0.195987387321942	0.270293639860037	0.000879153123232644	0.000950050653229928
gene6254	DB	1	1	2	1.50990331349021e-14	8.45884209238214e-14	7.34887599133147e-07	2.65269219560742e-06	5.20935941211693e-19	2.12952863040038e-18
gene6255	DB	1	1	2	1.61393779019026e-06	2.58643876633054e-06	1.21988310880318e-07	4.81393437953462e-07	5.95688230757316e-12	1.52691632363298e-11
gene6256	DE	3	1	1	0	0	7.18926978752326e-07	2.59859778718475e-06	0	0
gene6257	DB	1	1	2	2.25597818134249e-05	3.02917513439743e-05	2.15343106529232e-05	6.50502080486151e-05	1.09040903766317e-08	2.0044283780573e-08
gene6258	DB	1	1	2	0	0	1.06773903819474e-42	8.45628174902945e-41	0	0
gene6259	DB	1	1	2	4.68581179180472e-06	6.9682395826572e-06	0.0312218870447732	0.0543512240415976	2.44871004859744e-06	3.38804572618117e-06
gene6260	DB	2	2	3	5.56904522497348e-11	1.87984648944252e-10	9.54354971956945e-08	3.8112258715345e-07	2.16718307363402e-16	7.72270137597869e-16
gene6261	DB	1	1	3	9.32165063027846e-07	1.54909025845924e-06	0.342065778292465	0.432598286254771	5.08855812239061e-06	6.77570988334302e-06
gene6262	DB	1	1	2	0.000243303466593625	0.000283236301502457	1.03786565210494e-05	3.27685944077753e-05	5.25157166454315e-08	8.90285512107336e-08
gene6263	NS	1	1	1	1.75623620424226e-07	3.30663441608333e-07	0.0741218762318088	0.116067857432146	2.49376821817187e-07	3.89423106487896e-07
gene6264	DB	1	1	2	0.000198976128724659	0.000233745819353491	0.0599125890904602	0.0962137723618934	0.000147073853028644	0.00016922059891114
gene6265	DB	1	1	3	0.000354843165251362	0.000404956536663466	0.014757122363387	0.0275413489931714	6.89111547012396e-05	8.17693915173416e-05
gene6266	DB	1	1	2	9.52127265918534e-13	4.19670420239574e-12	0.000718597095096831	0.00173500095492893	2.45751445316667e-14	7.69476149719506e-14
gene6267	DB	1	1	2	2.66793254155573e-11	9.50287637241577e-11	0.159758115713644	0.226057875038641	1.15852877320753e-10	2.62407423150064e-10
gene6268	DB	1	1	3	1.29896093881143e-14	7.3543436026125e-14	4.58797125754958e-15	3.87530961870529e-14	3.93273495855723e-27	2.15936030668894e-26
gene6269	DB	1	1	2	5.2335691336225e-11	1.77333981655993e-10	0.777416002026636	0.82847729818959	1.01411857545511e-09	2.09204450841694e-09
gene6270	NS	3	3	3	0.000757468635107728	0.000833757440955121	0.225253076548197	0.304101157689287	0.00165094992351035	0.00175539598459367
gene6271	NS	1	1	1	8.77726991088679e-08	1.73721324312455e-07	0.039109573960855	0.0663916557964514	7.03367743512292e-08	1.17521761656189e-07
gene6272	DB	1	1	2	6.3286061079415e-06	9.22033306565872e-06	0.434232898228625	0.524845716671316	3.79362822332682e-05	4.60881181269774e-05
gene6273	DB	1	1	2	4.6560949540364e-09	1.14541081280108e-08	2.09006671128983e-08	8.97875597401039e-08	3.68519881074169e-15	1.21273510843001e-14
gene6274	DE	1	1	1	2.1138646388863e-13	1.02490406733881e-12	5.06437537555314e-08	2.07956563804156e-07	5.02977759890464e-19	2.05822101233949e-18
gene6275	DB	1	1	2	6.38097352734235e-11	2.13678477265545e-10	0.0480610451087121	0.0792823880850873	8.43678607368452e-11	1.93615285684097e-10
gene6276	NS	1	2	2	0.00163348660523976	0.00174331548051202	0.301907253948283	0.389571886486904	0.00424842513854618	0.00442429069361747
gene6277	NS	1	2	2	0.00325377522891679	0.00340531159488937	0.157224305991297	0.223103995675782	0.00438828016785854	0.00456340066851272
gene6278	DB	1	1	2	5.36848343557494e-12	2.13352545874811e-11	0.502610397364637	0.58984456697766	7.45755095456085e-11	1.71981572892726e-10
gene6279	DB	1	1	2	3.31973448730594e-10	9.93560639672559e-10	0.277688072508383	0.362886275444299	2.22232596625568e-09	4.42804675717196e-09
gene6280	DB	1	1	2	5.00591249563698e-08	1.02896454175477e-07	0.70578633002031	0.768943728389057	6.41558933462025e-07	9.50986004761201e-07
gene6281	DZ	1	1	1	0.012476169149766	0.0126983909921283	9.95252302638945e-05	0.000274045547979653	1.81275275623611e-05	2.27482698821787e-05
gene6282	DZ	1	1	1	1.43062192407006e-05	1.9722514893263e-05	1.28427774853909e-06	4.53952174571993e-06	4.72560043787518e-10	1.00517956668443e-09
gene6283	NS	1	2	2	2.32146040836101e-05	3.11031372749758e-05	0.057770695297328	0.093091819436609	1.94758036189142e-05	2.43447545236427e-05
gene6284	DE	1	1	1	5.99853500204972e-13	2.73126237998849e-12	0.00232231247722664	0.00513579693263364	4.90454090750669e-14	1.50503748600129e-13
gene6285	DB	1	1	3	2.05624406390825e-12	8.67613529075212e-12	0.401724767965981	0.493762783636134	2.38083509086852e-11	5.75776321854539e-11
gene6286	DB	1	1	3	0.00730868787058958	0.00750667646228228	0.00450355819259157	0.00939837254957995	0.000372650917956392	0.000413670292847228
gene6287	DB	1	1	2	1.59864677051758e-10	5.01143188250024e-10	0.00268616566080979	0.00587548239562961	1.26578159200995e-11	3.15459586793756e-11
gene6288	DB	1	1	3	6.9244610045871e-13	3.12088383305334e-12	8.00901423113119e-09	3.60924534280667e-08	2.64209320241619e-19	1.09801275944569e-18
gene6289	DB	1	1	3	2.98013221877724e-08	6.38090597218753e-08	6.87307044317141e-15	5.70307992478508e-14	1.04338414458687e-20	4.61419190530402e-20
gene6290	DB	1	1	2	3.46389583683049e-14	1.85731680259007e-13	0.0335272837706591	0.0580235272352881	4.10992460296685e-14	1.2675172252789e-13
gene6291	DZ	1	3	3	7.70716823694784e-13	3.45032713461571e-12	0.00611936477136992	0.0124615068243859	1.60296347378739e-13	4.71459845231584e-13
gene6292	DB	1	1	2	0	0	2.60270452976181e-06	8.9046336756051e-06	0	0
gene6293	DB	1	1	3	7.97432586518987e-07	1.34163211191417e-06	0.0894770269137922	0.136902589572193	1.24549316345214e-06	1.78501349115319e-06
gene6294	DB	1	1	2	0	0	2.94377493160041e-19	3.54094070343935e-18	0	0
gene6295	DE	1	1	1	0	0	1.63396985733972e-07	6.34780227725129e-07	0	0
gene6296	DB	1	1	2	0	0	1.8608586463e-06	6.4858424016356e-06	0	0
gene6297	NS	1	1	1	3.48108034287087e-07	6.22177004981388e-07	0.0408959823075994	0.0690286901199593	2.71448789302691e-07	4.21831840408222e-07
gene6298	DE	2	1	1	1.8919388278249e-10	5.88930374420203e-10	7.45600815859607e-05	0.000208169665831099	4.63986966031904e-13	1.31814478986336e-12
gene6299	DB	1	1	2	0.00017879591995229	0.000211311472834735	0.000317126675901695	0.000807350821304156	1.00278332251126e-06	1.45278279248281e-06
gene6300	DB	1	1	2	8.98824037420809e-09	2.10374262708206e-08	4.92203245872388e-15	4.13564470980381e-14	2.32140069397384e-21	1.05578200976639e-20
gene6301	NS	1	2	2	3.39736893950615e-07	6.08847480198235e-07	0.0286936641773518	0.0503776601744154	1.89567060090436e-07	2.99651547268028e-07
gene6302	DZ	1	1	1	5.32820394028022e-07	9.24233120603681e-07	7.87211420929942e-06	2.52583399760073e-05	1.14076835102575e-10	2.58677630618085e-10
gene6303	DZ	1	1	1	0.00035417069520749	0.000404304446583892	2.35759436125899e-23	4.1538320034605e-22	5.09741421374941e-25	2.63432259108497e-24
gene6304	DZ	1	1	1	0.0741127289766383	0.0744851547503903	1.70375520343476e-51	2.2713896453791e-49	1.52156768002021e-50	1.1218932202914e-49
gene6305	DE	1	1	1	2.3187819664372e-08	5.05318870375854e-08	0.00291127665538525	0.00632979123849596	1.64841952756441e-09	3.32678007581112e-09
gene6306	DB	1	1	2	0.00043237982258193	0.000488219983155319	0.219943965578902	0.298242376786851	0.000975775130534341	0.0010506327112079
gene6307	DE	1	1	1	0	0	7.61217638909267e-11	4.24023669473205e-10	0	0
gene6308	DB	1	1	2	1.63119173168802e-07	3.08937827971216e-07	0.423395402591396	0.514374081757401	1.207805753444e-06	1.73566481543955e-06
gene6309	DB	1	1	2	1.36478051437905e-06	2.21510328972051e-06	0.546878359819902	0.630943382698925	1.12761759781128e-05	1.44104485343295e-05
gene6310	DE	1	1	1	8.21565038222616e-15	4.79746007721236e-14	1.11367288852025e-18	1.30428542244121e-17	6.84126309113958e-31	4.10578430075894e-30
gene6311	DB	1	1	2	1.01177132816321e-06	1.67131336471313e-06	0.0688591271283202	0.108876093674527	1.21779138803704e-06	1.74813046910036e-06
gene6312	NS	1	2	2	0.000266880358348431	0.000308933998956367	0.665715156063365	0.735619392784266	0.00171192201455987	0.00181949994904729
gene6313	DB	1	1	2	0.000227845384516145	0.00026613565135482	0.196684924255981	0.271115407396793	0.000493533651134002	0.000543464447222576
gene6314	NS	1	1	1	3.16764869194852e-05	4.16864443750422e-05	0.0236281499052481	0.042329579191955	1.13056285749266e-05	1.44457800031006e-05
gene6315	DB	1	1	2	8.58750876451264e-05	0.000106264609615006	0.376422759649375	0.469223259223212	0.000366558310290493	0.00040723045164893
gene6316	DB	1	1	2	2.50618325536855e-07	4.6048383194645e-07	4.1483919104637e-14	3.17236968372841e-13	4.88774757087514e-19	2.00112490107477e-18
gene6317	DB	1	1	2	4.15804713216339e-06	6.23629116184985e-06	0.0556333242594434	0.0899739103823874	3.76585700525011e-06	5.09157614365403e-06
gene6318	DB	1	1	2	0	0	2.08968748173374e-07	8.02853514235746e-07	0	0
gene6319	NS	1	2	2	5.95033793904243e-07	1.02349394780347e-06	0.595630946204563	0.674660427455438	5.61855146248091e-06	7.43809559818754e-06
gene6320	NS	1	1	1	8.81967610055767e-10	2.43974442615703e-09	0.558011308029406	0.640483922073069	1.10399807054601e-08	2.02754466583289e-08
gene6321	DB	1	1	2	2.56475102755616e-06	3.98407926610665e-06	0.0883305528616972	0.13532964802542	3.69276990740879e-06	4.999519251865e-06
gene6322	DB	1	1	2	0.000120839244029947	0.000145850916128003	0.869505378129233	0.90116267422334	0.00106760747010439	0.0011469442416246
gene6323	NS	1	1	1	7.61108532643107e-07	1.28619946369769e-06	0.215153827114834	0.293038560036022	2.72241605035112e-06	3.74665893734886e-06
gene6324	NS	1	1	1	0.000243600462157878	0.000283503592851764	0.490627516013818	0.578140573436079	0.00119900156109826	0.00128304072883709
gene6325	DB	1	1	2	2.9697796777306e-08	6.36267740274365e-08	2.71793211562606e-06	9.2869453194758e-06	2.51414697584956e-12	6.67768121075581e-12
gene6326	DB	1	1	2	0	0	1.31585095938406e-07	5.16715357099318e-07	0	0
gene6327	DE	1	1	1	9.86263147703115e-05	0.000120810062496171	1.37120645248731e-06	4.82971396452929e-06	3.20836244026868e-09	6.26313725957939e-09
gene6328	DZ	1	1	1	1.29784772351371e-06	2.11332826951144e-06	0.00258800993948798	0.00567630696626387	6.88954729989634e-08	1.15306230960608e-07
gene6329	DE	1	1	1	2.86326518050828e-13	1.36022098836498e-12	2.0527746817978e-11	1.2145077425814e-10	3.20277723995078e-22	1.50985373716006e-21
gene6330	DB	1	1	2	0.00180908170977234	0.00192429911955574	0.00678093428944448	0.0136626431690847	0.000150992557263386	0.000173579603119283
gene6331	NS	1	1	1	1.43315864220561e-06	2.31621598740301e-06	0.121430840521025	0.17871670530408	2.882634242534e-06	3.95355287849683e-06
gene6332	DB	1	1	3	1.77635683940025e-15	1.13595960952854e-14	8.256470781346e-08	3.32043789743523e-07	7.52005424858581e-21	3.34039056017138e-20
gene6333	DB	1	1	2	0.0020683745020581	0.00219136485451792	0.805696236483713	0.852256571757898	0.012327031915907	0.0126188426522401
gene6334	DZ	1	1	1	8.88401028997787e-06	1.26350368568574e-05	2.65280841787209e-33	1.0717078047757e-31	2.0654847844732e-36	1.37355596639947e-35
gene6335	DB	1	1	2	0.0087786441012222	0.00898185865325203	9.63935023902203e-07	3.44681102199094e-06	1.65751740759514e-07	2.64179145241149e-07
gene6336	DZ	1	1	1	8.88178419700125e-16	5.87225401454628e-15	0.0123979770120817	0.0235729541525176	4.4098856879648e-16	1.53855584403482e-15
gene6337	NS	1	1	1	2.24492321611036e-05	3.01635635352417e-05	0.39848131927418	0.49060367444577	0.000112932370238282	0.000131297625622185
gene6338	NS	1	1	1	0.0103481114096488	0.0105592973567844	0.730304225820034	0.789739556892585	0.0444763850016614	0.0448972971625604
gene6339	DB	1	1	2	2.40429061104663e-08	5.22956087231459e-08	3.69145999844093e-07	1.38304395913485e-06	2.96041485774451e-13	8.54376582321649e-13
gene6340	DE	1	1	1	2.72604161466461e-12	1.12762838248795e-11	2.4444946202654e-20	3.33109241354394e-19	4.85031140971811e-30	2.85102801452938e-29
gene6341	DE	1	1	1	2.931195994893e-05	3.87748476215151e-05	1.00941460990879e-08	4.50073572650101e-08	8.83164667913891e-12	2.23444571262211e-11
gene6342	DM	1	1	3	0	0	2.32871390320563e-35	1.1289322734389e-33	0	0
gene6343	DB	1	1	2	4.25036313250748e-05	5.49852927879364e-05	0.0021477772060163	0.00478287023132639	1.57100305152492e-06	2.22128391873442e-06
gene6344	DB	1	1	3	4.14235756807102e-09	1.02660658440422e-08	1.29995166319441e-18	1.50918916602208e-17	3.31094891162275e-25	1.71885731946671e-24
gene6345	DB	1	1	2	2.94652332533119e-08	6.31962107309638e-08	0.185318118029918	0.257354101757173	1.09349362362442e-07	1.78748446853195e-07
gene6346	NS	1	2	2	1.91041626962374e-10	5.94450803461295e-10	0.36845646596409	0.460728977840668	1.71590713151406e-09	3.4577473682903e-09
gene6347	DB	1	1	2	5.44009282066327e-15	3.24539467302805e-14	0.253093414564874	0.335792705772836	4.84913070768783e-14	1.48917641694828e-13
gene6348	DB	1	1	2	0.00196957273048226	0.00208862431652414	0.142975159261711	0.206101693806889	0.00258368625226281	0.00272146017354871
gene6349	DB	1	1	2	1.87019255637466e-09	4.90172723897459e-09	0.463134781838248	0.552927629839425	1.89400955039364e-08	3.3708735045938e-08
gene6350	NS	1	2	2	5.55111512312578e-16	3.78915708063193e-15	0.114342353424536	0.169626202715664	2.4307476703033e-15	8.06887193461675e-15
gene6351	DB	1	1	2	6.34524544018689e-10	1.79943153213382e-09	0.390911455710007	0.483516427126078	5.73411204034567e-09	1.08806680082461e-08
gene6352	DB	1	1	2	6.84190482047597e-11	2.27968507137892e-10	0.0272701125027508	0.0481850298010832	5.2255947348677e-11	1.22164692808128e-10
gene6353	DB	1	1	3	0.000882209557724556	0.000964426955697793	0.0272546001567007	0.0481682604183494	0.00027976982757499	0.000313467593921558
gene6354	NS	1	1	1	6.04916228219565e-10	1.72218143265357e-09	0.0427918098694616	0.0716991384888613	6.56904117059787e-10	1.37968835297409e-09
gene6355	DE	1	1	1	0	0	2.23518603190273e-09	1.06678120937887e-08	0	0
